iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2021-07-19,2911733.0,34257.0,49157.571,74920.0,1338.0,1080.714,10535.946,123.957,177.874,271.094,4.841,3.911,1.07,,,,,,,,,127461.0,15921448.0,57.611,0.461,164420.0,0.595,0.299,3.3,people tested,58495882.0,42095531.0,16400351.0,,548268.0,1013032.0,21.17,15.23,5.93,,3666.0,818191.0,0.296,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-20,2950058.0,38325.0,47789.857,76200.0,1280.0,1140.143,10674.623,138.677,172.925,275.726,4.632,4.126,1.02,,,,,,,,,114674.0,16036122.0,58.026,0.415,158037.0,0.572,0.3024,3.3,people tested,58795963.0,42344675.0,16451288.0,,300081.0,955765.0,21.27,15.32,5.95,,3458.0,775724.0,0.281,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-21,2983830.0,33772.0,44826.286,77583.0,1383.0,1196.143,10796.826,122.202,162.201,280.73,5.004,4.328,1.0,,,,,,,,,116232.0,16152354.0,58.446,0.421,149947.0,0.543,0.2989,3.3,people tested,59218277.0,42611602.0,16606675.0,,422314.0,671041.0,21.43,15.42,6.01,,2428.0,528881.0,0.191,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-22,3033339.0,49509.0,43790.857,79032.0,1449.0,1262.857,10975.971,179.146,158.455,285.973,5.243,4.57,1.01,,,,,,,,,228702.0,16381056.0,59.274,0.828,156144.0,0.565,0.2805,3.6,people tested,60051995.0,43155795.0,16896200.0,,833718.0,659107.0,21.73,15.62,6.11,,2385.0,503949.0,0.182,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-23,3082410.0,49071.0,43086.714,80598.0,1566.0,1314.429,11153.532,177.561,155.907,291.639,5.666,4.756,1.02,,,,,,,,,202385.0,16583441.0,60.006,0.732,159454.0,0.577,0.2702,3.7,people tested,60871399.0,43717254.0,17154145.0,,819404.0,671694.0,22.03,15.82,6.21,,2430.0,498349.0,0.18,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-24,3127826.0,45416.0,42153.0,82013.0,1415.0,1360.571,11317.867,164.335,152.528,296.76,5.12,4.923,1.01,,,,,,,,,179953.0,16763394.0,60.657,0.651,158226.0,0.573,0.2664,3.8,people tested,61583922.0,44107926.0,17475996.0,,712523.0,585349.0,22.28,15.96,6.32,,2118.0,405614.0,0.147,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-25,3166505.0,38679.0,41289.857,83279.0,1266.0,1385.286,11457.825,139.958,149.405,301.341,4.581,5.013,1.0,,,,,,,,,124139.0,16887533.0,61.107,0.449,156221.0,0.565,0.2643,3.8,people tested,62376478.0,44469974.0,17906504.0,,792556.0,632695.0,22.57,16.09,6.48,,2289.0,399501.0,0.145,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-26,3194733.0,28228.0,40428.571,84766.0,1487.0,1406.571,11559.966,102.141,146.289,306.721,5.381,5.09,0.98,,,,,,,,,121266.0,17008799.0,61.545,0.439,155336.0,0.562,0.2603,3.8,people tested,62858198.0,44728320.0,18129878.0,,481720.0,623188.0,22.74,16.18,6.56,,2255.0,376113.0,0.136,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-27,3239936.0,45203.0,41411.143,86835.0,2069.0,1519.286,11723.531,163.565,149.844,314.208,7.487,5.497,0.99,,,,,,,,,180202.0,17189001.0,62.197,0.652,164697.0,0.596,0.2514,4.0,people tested,63944892.0,45278549.0,18666343.0,,1086694.0,735561.0,23.14,16.38,6.75,,2662.0,419125.0,0.152,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-28,3287727.0,47791.0,43413.857,88659.0,1824.0,1582.286,11896.46,172.929,157.091,320.808,6.6,5.725,0.98,,,,,,,,,185181.0,17374182.0,62.868,0.67,174547.0,0.632,0.2487,4.0,people tested,64838074.0,45734912.0,19103162.0,,893182.0,802828.0,23.46,16.55,6.91,,2905.0,446187.0,0.161,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-29,3331206.0,43479.0,42552.429,90552.0,1893.0,1645.714,12053.787,157.326,153.974,327.657,6.85,5.955,0.95,,,,,,,,,173464.0,17547646.0,63.495,0.628,166656.0,0.603,0.2553,3.9,people tested,65959164.0,46289942.0,19669222.0,,1121090.0,843881.0,23.87,16.75,7.12,,3054.0,447735.0,0.162,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-30,3372374.0,41168.0,41423.429,92311.0,1759.0,1673.286,12202.751,148.964,149.888,334.022,6.365,6.055,0.92,,,,,,,,,164999.0,17712645.0,64.092,0.597,161315.0,0.584,0.2568,3.9,people tested,66952414.0,46805993.0,20146421.0,,993250.0,868716.0,24.23,16.94,7.29,,3143.0,441248.0,0.16,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-07-31,3409658.0,37284.0,40261.714,94119.0,1808.0,1729.429,12337.661,134.91,145.685,340.564,6.542,6.258,0.89,,,,,,,,,150222.0,17862867.0,64.636,0.544,157068.0,0.568,0.2563,3.9,people tested,67761337.0,47226514.0,20534823.0,,808923.0,882488.0,24.52,17.09,7.43,,3193.0,445513.0,0.161,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-01,3440396.0,30738.0,39127.286,95723.0,1604.0,1777.714,12448.885,111.224,141.58,346.368,5.804,6.433,0.88,,,,,,,,,112661.0,17975528.0,65.043,0.408,155428.0,0.562,0.2517,4.0,people tested,68151247.0,47478168.0,20673079.0,,389910.0,824967.0,24.66,17.18,7.48,,2985.0,429742.0,0.155,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-02,3462800.0,22404.0,38295.286,97291.0,1568.0,1789.286,12529.952,81.068,138.569,352.042,5.674,6.474,0.87,,,,,,,,,106785.0,18082313.0,65.43,0.386,153359.0,0.555,0.2497,4.0,people tested,68620908.0,47686483.0,20934425.0,,469661.0,823244.0,24.83,17.26,7.58,,2979.0,422595.0,0.153,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-03,3496700.0,33900.0,36680.571,98889.0,1598.0,1722.0,12652.618,122.665,132.727,357.824,5.782,6.231,0.87,,,,,,,,,151712.0,18234025.0,65.979,0.549,149289.0,0.54,0.2457,4.1,people tested,69543116.0,48106208.0,21436908.0,,922208.0,799746.0,25.16,17.41,7.76,,2894.0,403951.0,0.146,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-04,3532567.0,35867.0,34977.143,100636.0,1747.0,1711.0,12782.4,129.783,126.563,364.146,6.321,6.191,0.88,,,,,,,,,148812.0,18382837.0,66.517,0.538,144094.0,0.521,0.2427,4.1,people tested,70450631.0,48485265.0,21965366.0,,907515.0,801794.0,25.49,17.54,7.95,,2901.0,392908.0,0.142,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-05,3568331.0,35764.0,33875.0,102375.0,1739.0,1689.0,12911.81,129.41,122.575,370.438,6.292,6.112,0.88,,,,,,,,,153917.0,18536754.0,67.074,0.557,141301.0,0.511,0.2397,4.2,people tested,71044502.0,48834123.0,22210379.0,,593871.0,726477.0,25.71,17.67,8.04,,2629.0,363454.0,0.132,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-06,3607863.0,39532.0,33641.286,104010.0,1635.0,1671.286,13054.855,143.044,121.729,376.354,5.916,6.047,0.88,,,,,,,,,148980.0,18685734.0,67.613,0.539,139013.0,0.503,0.242,4.1,people tested,72282882.0,49391058.0,22891824.0,,1238380.0,761495.0,26.16,17.87,8.28,,2755.0,369295.0,0.134,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-07,3639616.0,31753.0,32851.143,105598.0,1588.0,1639.857,13169.751,114.896,118.87,382.101,5.746,5.934,0.87,,,,,,,,,144055.0,18829789.0,68.135,0.521,138132.0,0.5,0.2378,4.2,people tested,73147087.0,49801823.0,23345264.0,,864205.0,769393.0,26.47,18.02,8.45,,2784.0,367901.0,0.133,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-08,3666031.0,26415.0,32233.571,107096.0,1498.0,1624.714,13265.332,95.581,116.635,387.521,5.42,5.879,0.86,,,,,,,,,102565.0,18932354.0,68.506,0.371,136689.0,0.495,0.2358,4.2,people tested,74275263.0,50497940.0,23777323.0,,1128176.0,874859.0,26.88,18.27,8.6,,3166.0,431396.0,0.156,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
IDN,Asia,Indonesia,2021-08-09,3686740.0,20709.0,31991.429,108571.0,1475.0,1611.429,13340.267,74.934,115.759,392.858,5.337,5.831,0.85,,,,,,,,,99387.0,19031741.0,68.865,0.36,135633.0,0.491,0.2359,4.2,people tested,74842339.0,50630315.0,24212024.0,,567076.0,888776.0,27.08,18.32,8.76,,3216.0,420547.0,0.152,71.76,276361788.0,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718,,,,
