Date,Open,High,Low,Close,Adj Close,Volume,location_id,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization,aged_65_older,aged_70_older,cardiovasc_death_rate,continent,diabetes_prevalence,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,extreme_poverty,female_smokers,gdp_per_capita,handwashing_facilities,hosp_patients,hosp_patients_per_million,hospital_beds_per_thousand,human_development_index,icu_patients,icu_patients_per_million,iso_code,life_expectancy,location,male_smokers,median_age,new_cases,new_cases_per_million,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths,new_deaths_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,people_fully_vaccinated,people_fully_vaccinated_per_hundred,people_vaccinated,people_vaccinated_per_hundred,population_density,positive_rate,reproduction_rate,stringency_index,tests_per_case,tests_units,total_boosters,total_boosters_per_hundred,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,total_vaccinations_per_hundred,weekly_hosp_admissions,weekly_hosp_admissions_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million
2021-12-27,6570.558105,6588.425781,6562.554199,6575.443848,6575.443848,179010000,11,reference,Indonesia,41643.48,84837.51,14320.88,624015.22,411988.79,909192.22,154319174.26,106729926.02,197002859.03,28.8,19.03,41.95,6.65,6.65,6.65,144067.29,144065.63,144069.42,186.53,186.53,186.53,2.12,1.51,2.99,623997.61,21.66,4261879.0,,144063.0,5.0,106.0,259465835.493022,-6.8513,1,40.5792,40.5792,40.5792,0,0.9724,0,0.6811,1,157221367.872423,107502196.046154,88915992.0998059,591.74,998.35,351.74,109.95,185.51,65.36,69.91,139.62,34.55,224864.0,7085.0,0.0037,0.0229,0.0081,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,212.0,0.767,171.714,0.621,10.0,0.036,7.143,0.026,745598.0,0.27,164005.0,0.593,180430.0,0.653,545057.0,1264552.0,4576.0,110812856.0,40.1,156994786.0,56.81,145.725,0.001,1.06,66.2,1050.8,people tested,,,4261879.0,15421.376,144063.0,521.284,41832992.0,151.37,267807642.0,96.9,,,,
2021-12-28,6588.133789,6615.945801,6586.52002,6598.342773,6598.342773,191799500,11,reference,Indonesia,47203.74,92477.15,16618.18,624044.02,412007.81,909234.18,154366378.0,106761160.53,197053081.99,28.8,19.03,41.95,6.65,6.65,6.65,144073.94,144072.28,144076.07,188.6,188.6,188.6,2.14,1.6,2.95,624032.27,34.65,4262157.0,,144071.0,8.0,278.0,259465835.493022,-6.8513,1,40.6225,40.6225,40.6225,0,0.9716,0,0.6822,1,158031386.872423,108119179.407692,89575337.2096518,595.73,1013.81,354.08,109.31,186.02,64.97,70.68,140.52,34.59,224864.0,7085.0,0.0039,0.0212,0.0075,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,278.0,1.006,180.571,0.653,8.0,0.029,6.714,0.024,744041.0,0.269,176854.0,0.64,173903.0,0.629,1562465.0,1295368.0,4687.0,111565302.0,40.37,157804805.0,57.1,145.725,0.001,1.09,66.2,963.1,people tested,,,4262157.0,15422.382,144071.0,521.313,42009846.0,152.01,269370107.0,97.47,,,,
2021-12-29,6603.755859,6621.579102,6585.395996,6600.676758,6600.676758,200549500,11,reference,Indonesia,52740.48,101935.15,18974.47,624071.9,412026.23,909274.78,154419118.48,106797829.19,197111163.08,27.87,18.41,40.6,6.44,6.43,6.44,144080.38,144078.71,144082.51,188.24,188.24,188.24,2.12,1.7,3.06,624075.58,43.31,4262351.0,,144081.0,10.0,194.0,259465835.493022,-6.8513,1,40.6657,40.6657,40.6657,0,0.9708,0,0.6833,1,159188823.872423,108736162.769231,90256850.9914028,598.28,1026.04,357.68,108.49,186.06,64.86,70.09,141.07,33.83,224864.0,7085.0,0.0039,0.0195,0.0068,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,194.0,0.702,182.714,0.661,10.0,0.036,6.714,0.024,779794.0,0.282,163611.0,0.592,166505.0,0.602,1869923.0,1313756.0,4754.0,112277788.0,40.63,158962242.0,57.52,145.725,0.0011,1.07,66.2,911.3,people tested,,,4262351.0,15423.084,144081.0,521.349,42173457.0,152.602,271240030.0,98.15,,,,
2021-12-30,6609.442871,6613.728027,6581.481934,6581.481934,6581.481934,192017600,11,reference,Indonesia,58795.81,115994.68,20817.12,624097.3,412043.0,909311.77,154477914.29,106839846.23,197177458.83,25.4,16.78,36.99,5.86,5.86,5.87,144086.24,144084.58,144088.38,194.46,194.46,194.46,2.08,1.65,2.98,624105.9,30.32,4262540.0,,144088.0,7.0,189.0,259465835.493022,-6.8513,1,40.7089,40.7089,40.7089,0,0.97,0,0.6848,1,160239024.872423,109353146.130769,90798610.8983242,600.94,1036.85,361.17,107.46,185.41,64.58,70.23,143.5,33.68,224864.0,7085.0,0.0036,0.0186,0.0062,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,189.0,0.684,190.286,0.689,7.0,0.025,6.571,0.024,788333.0,0.285,163035.0,0.59,160162.0,0.58,1776781.0,1323661.0,4790.0,113004368.0,40.89,160012443.0,57.9,145.725,0.0012,1.08,66.2,841.7,people tested,,,4262540.0,15423.768,144088.0,521.375,42336492.0,153.192,273016811.0,98.79,,,,
2022-01-03,6586.259766,6677.199219,6586.132813,6665.308105,6665.308105,182552700,11,reference,Indonesia,95992.89,198330.83,30403.71,624180.64,412098.07,909433.15,154796031.46,107096768.44,197582924.25,17.36,11.47,25.27,4.01,4.0,4.01,144105.48,144103.81,144107.63,279.6,279.6,279.6,2.0,1.52,2.76,624166.54,21.66,4263433.0,,144102.0,5.0,265.0,259465835.493022,-6.8513,1,40.8819,40.8819,40.8819,0,0.9553,0,0.6882,1,166330912.872423,111821079.576923,93076157.9696104,622.25,1088.26,367.08,104.23,182.29,61.49,77.85,153.07,37.85,224864.0,7085.0,0.0027,0.0192,0.0049,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,265.0,0.959,222.0,0.803,5.0,0.018,5.571,0.02,1301364.0,0.471,209567.0,0.758,161821.0,0.586,,1504801.0,5445.0,114196339.0,41.32,166104331.0,60.1,145.725,0.0014,1.4,66.2,728.9,people tested,,,4263433.0,15426.999,144102.0,521.425,42965736.0,155.469,,,,,,
2022-01-04,6675.129883,6720.657227,6675.129883,6695.373047,6695.373047,185900100,11,reference,Indonesia,111938.55,231438.11,35116.63,624197.69,412109.34,909457.97,154907970.01,107197501.52,197727305.97,17.05,11.26,24.82,3.94,3.93,3.94,144109.42,144107.74,144111.57,328.32,328.32,328.32,2.07,1.5,3.0,624179.53,12.99,4263732.0,,144105.0,3.0,299.0,259465835.493022,-6.8513,1,40.9252,40.9252,40.9252,0,0.9545,0,0.6883,1,166880448.872423,112438062.938462,93692026.9282778,639.13,1123.19,373.61,106.27,186.75,62.12,84.71,171.5,41.58,224864.0,7085.0,0.0028,0.0202,0.0048,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,299.0,1.082,225.0,0.814,3.0,0.011,4.857,0.018,1264152.0,0.457,232746.0,0.842,169805.0,0.614,,1452642.0,5256.0,114565936.0,41.46,166653867.0,60.3,145.725,0.0013,1.47,66.2,754.7,people tested,,,4263732.0,15428.081,144105.0,521.436,43198482.0,156.311,,,,,,
2022-01-05,6703.171875,6738.109863,6634.838867,6662.298828,6662.298828,179080500,11,reference,Indonesia,133102.16,268221.5,41041.98,624215.66,412121.21,909484.15,155041072.17,107318469.53,197895710.89,17.97,11.88,26.18,4.15,4.15,4.15,144113.57,144111.89,144115.73,367.1,367.1,367.1,2.19,1.57,3.13,624196.86,17.33,4264136.0,,144109.0,4.0,404.0,259465835.493022,-2.835,1,40.9684,40.9684,40.9684,0,0.9537,0,0.6882,1,167452824.872423,113055046.3,94353758.4307232,661.01,1177.54,381.77,109.6,195.24,63.3,90.92,191.05,44.47,224864.0,7085.0,0.003,0.02,0.0045,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,404.0,1.462,255.0,0.923,4.0,0.014,4.0,0.014,1180572.0,0.427,217304.0,0.786,177476.0,0.642,,1356561.0,4909.0,114822604.0,41.55,167226243.0,60.51,145.725,0.0014,1.56,66.2,696.0,people tested,,,4264136.0,15429.543,144109.0,521.451,43415786.0,157.098,,,,,,
2022-01-06,6674.852051,6679.851074,6593.229004,6653.351074,6653.351074,179990500,11,reference,Indonesia,159458.68,318509.04,48815.25,624235.18,412134.11,909512.58,155200530.85,107465027.19,198094352.93,19.52,12.9,28.43,4.51,4.5,4.51,144118.08,144116.39,144120.24,407.1,407.1,407.1,2.34,1.63,3.29,624227.18,30.32,4264669.0,,144116.0,7.0,533.0,259465835.493022,-2.9835,1,41.0117,41.0117,41.0117,0,0.9528,0,0.688,1,168226358.872423,113672029.661538,94967550.1051739,686.88,1244.94,392.53,113.51,205.74,64.87,96.95,209.52,47.46,224864.0,7085.0,0.0032,0.0197,0.0043,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,533.0,1.929,304.143,1.101,7.0,0.025,4.0,0.014,1141048.0,0.413,208788.0,0.755,184012.0,0.666,,1273786.0,4609.0,115554584.0,41.81,167999777.0,60.79,145.725,0.0017,1.63,66.2,605.0,people tested,,,4264669.0,15431.471,144116.0,521.476,43624574.0,157.853,,,,,,
2022-01-07,6669.51123,6712.146973,6647.712891,6701.315918,6701.315918,157064700,11,reference,Indonesia,189013.63,383868.83,57837.44,624255.63,412147.62,909542.36,155389544.47,107637119.76,198331472.62,20.45,13.51,29.78,4.72,4.72,4.72,144122.8,144121.11,144124.96,445.96,445.96,445.96,2.47,1.81,3.45,624248.84,21.66,4265187.0,,144121.0,5.0,518.0,259465835.493022,-3.1805,1,41.0549,41.0549,41.0549,0,0.952,0,0.6873,1,169046174.872423,114289013.023077,95471612.200619,718.65,1330.4,405.83,118.21,218.84,66.75,104.39,226.49,52.23,224864.0,7085.0,0.0032,0.019,0.0041,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,518.0,1.874,352.429,1.275,5.0,0.018,3.857,0.014,1105248.0,0.4,198487.0,0.718,190986.0,0.691,,1197355.0,4333.0,116114884.0,42.02,168819593.0,61.09,145.725,0.0018,1.63,66.2,541.9,people tested,,,4265187.0,15433.346,144121.0,521.494,43823061.0,158.571,,,,,,
2022-01-10,6697.375977,6725.023926,6689.282227,6691.124023,6691.124023,159382400,11,reference,Indonesia,301846.36,592917.66,103243.83,624327.81,412195.3,909647.48,156173469.83,107971688.08,199294749.63,24.78,16.37,36.09,5.72,5.72,5.72,144139.46,144137.77,144141.64,584.46,584.46,584.46,2.66,1.74,3.74,624313.81,30.32,4266649.0,,144136.0,7.0,454.0,259465835.493022,-3.8905,1,41.1847,41.1847,41.1847,0,0.9507,0,0.6834,1,170762919.872423,116139963.107692,96735061.9556467,847.68,1608.85,456.15,136.0,258.12,73.18,130.5,283.26,61.54,224864.0,7085.0,0.0032,0.0167,0.0034,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,454.0,1.643,459.429,1.662,7.0,0.025,4.857,0.018,633144.0,0.229,181426.0,0.656,199095.0,0.72,,1197355.0,4333.0,116999284.0,42.34,170536338.0,61.71,145.725,0.0023,1.65,66.2,433.4,people tested,,,4266649.0,15438.636,144136.0,521.548,44359401.0,160.512,,,,,,
2022-01-11,6705.795898,6727.76709,6636.500977,6647.970215,6647.970215,181053500,11,reference,Indonesia,346882.38,639935.8,122904.51,624352.9,412211.88,909684.03,156520352.2,108096263.94,199701220.18,25.09,16.58,36.54,5.79,5.79,5.8,144145.26,144143.56,144147.43,626.74,626.74,626.74,2.61,1.52,3.81,624348.46,34.65,4267451.0,,144144.0,8.0,802.0,259465835.493022,-4.0942,1,41.2279,41.2279,41.2279,0,0.95,0,0.6815,1,171282785.872423,116756946.469231,97329449.9177982,899.89,1731.01,475.4,141.98,272.78,74.92,138.13,292.48,65.72,224864.0,7085.0,0.003,0.0158,0.0032,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,802.0,2.902,531.286,1.922,8.0,0.029,5.571,0.02,628905.0,0.228,203706.0,0.737,194946.0,0.705,,1197355.0,4333.0,117333660.0,42.46,171056204.0,61.9,145.725,0.0027,1.66,66.2,366.9,people tested,,,4267451.0,15441.538,144144.0,521.577,44563107.0,161.249,,,,,,
2022-01-12,6662.39502,6690.323242,6625.756836,6647.064941,6647.064941,192900600,11,reference,Indonesia,394558.06,711897.55,146513.27,624378.3,412228.66,909721.02,156914910.26,108248147.16,200166355.57,25.4,16.78,36.99,5.86,5.86,5.87,144151.12,144149.42,144153.3,691.53,691.53,691.53,2.55,1.32,4.13,624374.45,25.99,4268097.0,,144150.0,6.0,646.0,259465835.493022,-4.2443,1,41.2712,41.2712,41.2712,0,0.9494,0,0.6795,1,172382175.872423,117373929.830769,98008299.5725148,960.54,1867.37,501.34,149.72,289.78,78.53,147.74,313.2,70.81,224864.0,7085.0,0.0028,0.0155,0.003,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,646.0,2.338,565.857,2.048,6.0,0.022,5.857,0.021,704193.0,0.255,198636.0,0.719,192280.0,0.696,,1197355.0,4333.0,117947474.0,42.68,172155594.0,62.29,145.725,0.0029,1.62,66.2,339.8,people tested,,,4268097.0,15443.875,144150.0,521.599,44761743.0,161.968,,,,,,
2022-01-13,6659.973145,6667.940918,6626.338867,6658.355957,6658.355957,180765500,11,reference,Indonesia,443483.5,778064.77,173164.05,624403.39,412245.23,909757.56,157358393.76,108430830.62,200696551.27,25.09,16.58,36.54,5.79,5.79,5.8,144156.91,144155.21,144159.1,755.89,755.89,755.89,2.46,0.94,4.2,624396.1,21.66,4268890.0,,144155.0,5.0,793.0,259465835.493022,-4.3369,1,41.3144,41.3144,41.3144,0,0.9488,0,0.6775,1,173474837.872423,117990913.192308,98642172.7314784,1030.41,2024.33,535.14,159.14,309.98,83.44,160.61,354.71,76.0,224864.0,7085.0,0.0025,0.0151,0.0029,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,793.0,2.869,603.0,2.182,5.0,0.018,5.571,0.02,749783.0,0.271,195527.0,0.708,190385.0,0.689,,1197355.0,4333.0,118488929.0,42.87,173248256.0,62.69,145.725,0.0032,1.62,66.2,315.7,people tested,,,4268890.0,15446.745,144155.0,521.617,44957270.0,162.675,,,,,,
2022-01-14,6653.645996,6699.413086,6631.045898,6693.400879,6693.400879,140467300,11,reference,Indonesia,498246.55,808298.66,202207.28,624427.86,412261.4,909793.21,157856640.31,108647039.64,201268719.37,24.47,16.17,35.64,5.65,5.65,5.65,144162.56,144160.86,144164.75,801.89,801.89,801.89,2.36,0.91,4.1,624430.76,34.65,4269740.0,,144163.0,8.0,850.0,259465835.493022,-4.3796,1,41.3577,41.3577,41.3577,0,0.9481,0,0.6758,1,174518166.872423,118607896.553846,99193238.7747205,1110.34,2209.86,576.6,171.52,337.54,89.73,174.63,400.85,81.16,224864.0,7085.0,0.0023,0.0143,0.0028,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,850.0,3.076,650.429,2.354,8.0,0.029,6.0,0.022,781713.0,0.283,198375.0,0.718,190369.0,0.689,,1197355.0,4333.0,118952014.0,43.04,174291585.0,63.07,145.725,0.0034,1.65,63.43,292.7,people tested,,,4269740.0,15449.82,144163.0,521.646,45155645.0,163.393,,,,,,
2022-01-17,6711.405762,6711.821777,6625.862793,6645.047852,6645.047852,148626000,11,reference,Indonesia,686947.11,1135537.46,297203.34,624503.44,412311.33,909903.29,159714179.21,109529302.37,203466436.05,26.64,17.6,38.8,6.15,6.15,6.15,144180.01,144178.3,144182.21,1156.1,1156.1,1156.1,2.06,0.94,3.77,624478.4,17.33,4272421.0,,144174.0,4.0,772.0,259465835.493022,-4.2977,1,41.4874,41.4874,41.4874,0,0.9472,0,0.6708,1,176856522.872423,120458846.638462,101987139.955957,1475.31,3052.29,764.3,229.52,482.69,115.46,257.83,610.3,115.11,224864.0,7085.0,0.0019,0.0143,0.0028,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,772.0,2.793,824.571,2.984,4.0,0.014,5.429,0.02,870515.0,0.315,178283.0,0.645,191065.0,0.691,,1197355.0,4333.0,119992852.0,43.42,176629941.0,63.91,145.725,0.0043,1.8,63.43,231.7,people tested,,,4272421.0,15459.521,144174.0,521.686,45696853.0,165.352,,,,,,
2022-01-18,6654.958984,6667.404785,6534.27002,6614.059082,6614.059082,172778900,11,reference,Indonesia,787906.74,1350822.43,327261.25,624528.84,412328.11,909940.28,160502085.94,109905430.94,204590862.03,25.4,16.78,36.99,5.86,5.86,5.87,144185.88,144184.17,144188.08,1375.89,1375.89,1375.89,2.05,0.98,3.67,624517.38,38.98,4273783.0,,144183.0,9.0,1362.0,259465835.493022,-4.2019,1,41.5307,41.5307,41.5307,0,0.9467,0,0.6694,1,177870360.872423,121075830.0,102499332.850684,1662.62,3498.56,852.0,259.89,555.98,129.32,303.53,709.13,133.47,224864.0,7085.0,0.0017,0.0146,0.0028,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,1362.0,4.928,904.571,3.273,9.0,0.033,5.571,0.02,886168.0,0.321,194308.0,0.703,189722.0,0.686,,1197355.0,4333.0,120621088.0,43.65,177259377.0,64.14,145.725,0.0048,1.89,63.43,209.7,people tested,,,4273783.0,15464.45,144183.0,521.718,45891161.0,166.055,,,,,,
2022-01-19,6609.832031,6615.451172,6575.380859,6591.980957,6591.980957,171354300,11,reference,Indonesia,912332.47,1624502.19,358106.82,624552.69,412343.87,909975.02,161414418.41,110330241.58,205966697.37,23.85,15.76,34.74,5.51,5.5,5.51,144191.38,144189.67,144193.59,1654.82,1654.82,1654.82,2.08,1.03,3.39,624556.37,38.98,4275528.0,,144192.0,9.0,1745.0,259465835.493022,-4.0677,1,41.5739,41.5739,41.5739,0,0.9463,0,0.6684,1,178112175.254362,122122680.762096,103079374.276603,1897.77,4052.36,959.43,298.07,645.14,146.32,362.05,887.2,156.57,224864.0,7085.0,0.0015,0.0148,0.0029,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,1745.0,6.314,1061.571,3.841,9.0,0.033,6.0,0.022,872220.0,0.316,152016.0,0.55,183062.0,0.662,,1197355.0,4333.0,121566591.0,43.99,178261136.0,64.5,145.725,0.0058,1.99,63.43,172.4,people tested,,,4275528.0,15470.764,144192.0,521.751,46043177.0,166.605,,,,,,
2022-01-20,6607.798828,6637.207031,6587.765137,6626.871094,6626.871094,158271000,11,reference,Indonesia,1065948.3,1897317.22,389045.38,624580.26,412362.08,910015.17,162480366.71,110830725.88,207596544.34,27.57,18.21,40.15,6.36,6.36,6.37,144197.75,144196.03,144199.96,1956.32,1956.32,1956.32,2.14,1.08,3.33,624586.69,30.32,4277644.0,,144199.0,7.0,2116.0,259465835.493022,-3.9065,1,41.6172,41.6172,41.6172,0,0.9459,0,0.6678,1,179120294.226223,123169531.524192,103543550.134253,2183.06,4717.74,1088.5,344.47,747.53,166.79,424.1,1061.38,181.08,224864.0,7085.0,0.0015,0.0146,0.0028,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,2116.0,7.657,1250.571,4.525,7.0,0.025,6.286,0.023,843641.0,0.305,183531.0,0.664,181348.0,0.656,,1197355.0,4333.0,122378266.0,44.28,179153744.0,64.83,145.725,0.0069,2.07,63.43,145.0,people tested,,,4277644.0,15478.421,144199.0,521.776,46226708.0,167.269,,,,,,
2022-01-21,6626.348145,6726.373047,6607.417969,6726.373047,6726.373047,154628300,11,reference,Indonesia,1248321.06,2153861.08,456163.17,624612.16,412383.15,910061.63,163728687.77,111432654.78,209501179.4,31.9,21.07,46.46,7.36,7.36,7.37,144205.11,144203.39,144207.32,2258.1,2258.1,2258.1,2.23,1.23,3.25,624595.35,8.66,4280248.0,,144201.0,2.0,2604.0,259465835.493022,-3.7401,1,41.6604,41.6604,41.6604,0,0.9454,0,0.6676,1,180100395.220305,123846347.53011,103995457.10595,2510.25,5613.27,1214.66,397.89,859.72,189.81,483.4,1230.85,203.3,224864.0,7085.0,0.0015,0.0141,0.0027,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,2604.0,9.422,1501.143,5.432,2.0,0.007,5.429,0.02,818581.0,0.296,200180.0,0.724,181606.0,0.657,,1197355.0,4333.0,123167273.0,44.57,180021654.0,65.14,145.725,0.0083,2.15,63.43,121.0,people tested,,,4280248.0,15487.843,144201.0,521.783,46426888.0,167.993,,,,,,
2022-01-24,6700.821777,6712.262207,6645.40918,6655.166016,6655.166016,176239200,11,reference,Indonesia,1862906.4,2998480.3,760479.23,624725.79,412458.2,910227.16,168687155.66,113894603.23,216886255.64,38.39,25.36,55.93,8.86,8.86,8.87,144231.35,144229.62,144233.57,4092.24,4092.24,4092.24,2.31,1.63,3.25,624707.97,30.32,4289305.0,,144227.0,7.0,2927.0,259465835.493022,-3.4546,1,41.7902,41.7902,41.7902,0,0.9449,0,0.6682,1,181592840.245936,124876966.504479,105390369.866664,3775.08,8962.96,1827.23,605.9,1436.26,289.61,713.0,1701.44,323.91,224864.0,7085.0,0.0012,0.0155,0.0025,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,2927.0,10.591,2412.0,8.728,7.0,0.025,7.571,0.027,678225.0,0.245,175763.0,0.636,180589.0,0.653,,1197355.0,4333.0,124334472.0,44.99,181377519.0,65.63,145.725,0.0134,2.28,63.43,74.9,people tested,,,4289305.0,15520.615,144227.0,521.878,46960977.0,169.926,,,,,,
2022-01-25,6630.87793,6632.953125,6523.929199,6568.172852,6568.172852,213235100,11,reference,Indonesia,2064655.85,3230326.17,859115.26,624765.73,412484.58,910285.34,170751811.51,114934385.28,219894547.32,39.94,26.38,58.18,9.22,9.22,9.22,144240.57,144238.84,144242.79,4986.94,4758.82,5039.53,2.22,1.68,3.22,624794.6,86.63,4294183.0,,144247.0,20.0,4878.0,259465835.493022,-3.4844,1,41.8334,41.8334,41.8334,0,0.9447,0,0.668,1,182432132.061745,125456545.68867,105860129.312347,4284.36,10118.92,2121.8,690.43,1626.72,338.42,799.81,1833.69,363.86,224864.0,7085.0,0.0011,0.0162,0.0024,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,4878.0,17.651,2914.286,10.545,20.0,0.072,9.143,0.033,680663.0,0.246,176407.0,0.638,178032.0,0.644,,1197355.0,4333.0,125106842.0,45.27,182024020.0,65.86,145.725,0.0164,2.35,63.43,61.1,people tested,,,4294183.0,15538.266,144247.0,521.95,47137384.0,170.564,,,,,,
2022-01-26,6569.817871,6601.336914,6549.520996,6600.818848,6600.818848,226349800,11,reference,Indonesia,2247598.81,3389334.05,958895.19,624810.93,412514.43,910351.18,172999410.32,116094390.84,223147105.23,45.2,29.85,65.84,10.44,10.43,10.44,144251.01,144249.28,144253.23,6088.36,5870.15,6258.37,2.09,1.56,3.15,624824.92,30.32,4301193.0,,144254.0,7.0,7010.0,259465835.493022,-3.5894,1,41.8767,41.8767,41.8767,0,0.9444,0,0.668,1,183049371.081626,125882784.668789,106388657.460221,4823.75,10730.26,2464.58,780.41,1814.58,398.17,874.72,1956.84,345.33,224864.0,7085.0,0.0011,0.0173,0.0023,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,7010.0,25.365,3666.429,13.267,7.0,0.025,8.857,0.032,605670.0,0.219,244413.0,0.884,191231.0,0.692,,1197355.0,4333.0,125673513.0,45.47,182500827.0,66.04,145.725,0.0192,2.42,63.43,52.2,people tested,,,4301193.0,15563.631,144254.0,521.975,47381797.0,171.448,,,,,,
2022-01-27,6586.854004,6627.405762,6570.75,6611.161133,6611.161133,177817500,11,reference,Indonesia,2422586.93,3595538.9,1051059.53,624861.08,412547.55,910424.24,175421997.25,117357872.24,226610500.64,50.15,33.12,73.06,11.58,11.58,11.58,144262.59,144260.85,144264.81,7311.18,7050.73,7436.96,1.95,1.48,3.03,624855.24,30.32,4309270.0,,144261.0,7.0,8077.0,259465835.493022,-3.7765,1,41.9199,41.9199,41.9199,0,0.9442,0,0.6679,1,183817850.750415,126413464.0,107069246.313383,5408.42,11377.95,2890.21,878.46,1879.07,461.36,960.36,2240.59,340.97,224864.0,7085.0,0.0011,0.0184,0.0023,5.319,3.053,342.864,Asia,6.32,,,,,5.7,2.8,11188.744,64.204,,,1.04,0.718,,,IDN,71.72,Indonesia,76.1,29.3,8077.0,29.226,4518.0,16.348,7.0,0.025,8.857,0.032,558042.0,0.202,236651.0,0.856,198820.0,0.719,,1197355.0,4333.0,126413464.0,45.74,183060035.0,66.24,145.725,0.0227,2.41,63.43,44.0,people tested,,,4309270.0,15592.858,144261.0,522.001,47618448.0,172.305,,,,,,
